Population Size,Num Generations,Crossover Rate,Differential Weight,Sequence Length,Init Sol Type,Min Fidelity,I,X,Y,Z,H,R_X_PI/4
20,25,0.45,0.4,128,uniform_distro,0.9399882555007935,0.9814116358757019,0.9399882555007935,0.9435895681381226,0.9860548973083496,0.9608464241027832,0.9750768542289734
20,25,0.225,0.4,256,uniform_distro,0.9395822286605835,0.9688858389854431,0.9680182933807373,0.9395822286605835,0.9598178267478943,0.9473204016685486,0.960089921951294
20,13,0.225,0.8,256,uniform_distro,0.9391976594924927,0.9626151919364929,0.9391976594924927,0.9575462937355042,0.9531232118606567,0.9670767784118652,0.9506410360336304
20,25,0.225,0.4,128,uniform_distro,0.9390267133712769,0.947783887386322,0.9390267133712769,0.9726605415344238,0.9800703525543213,0.9837119579315186,0.984723687171936
20,25,0.45,1.6,256,normal_distro,0.9388453960418701,0.9572485089302063,0.9665616750717163,0.9679508209228516,0.9388453960418701,0.9644429683685303,0.9757424592971802
10,25,0.45,0.8,128,normal_distro,0.9386201500892639,0.9555483460426331,0.9764422178268433,0.9386201500892639,0.9746466875076294,0.9759855270385742,0.9882068634033203
10,25,0.9,1.6,4,uniform_distro,0.9385919570922852,0.9873778820037842,0.9945776462554932,0.94913649559021,0.9672266840934753,0.9641116857528687,0.9385919570922852
20,13,0.225,1.6,64,uniform_distro,0.9385520219802856,0.9385520219802856,0.9444428086280823,0.96986323595047,0.979796290397644,0.9886380434036255,0.9854207038879395
10,25,0.9,0.8,8,uniform_distro,0.9384434819221497,0.9882446527481079,0.9937195777893066,0.9887688755989075,0.9624434113502502,0.9476658701896667,0.9384434819221497
20,25,0.45,1.6,64,normal_distro,0.9382302761077881,0.9423246383666992,0.9889881610870361,0.9610457420349121,0.9701195359230042,0.9382302761077881,0.9571954011917114
20,25,0.9,0.4,16,uniform_distro,0.9380097985267639,0.980424165725708,0.9900398254394531,0.9761558175086975,0.9380097985267639,0.9724079370498657,0.9549399018287659
20,25,0.45,0.4,256,uniform_distro,0.937954306602478,0.937954306602478,0.943641185760498,0.9430906772613525,0.9380606412887573,0.9637079238891602,0.968054473400116
20,6,0.9,0.4,64,normal_distro,0.9377046823501587,0.9919815063476562,0.9377046823501587,0.983180046081543,0.9807407855987549,0.9515053033828735,0.9858770370483398
10,25,0.45,0.4,16,normal_distro,0.9371354579925537,0.9371354579925537,0.9830436706542969,0.9843829870223999,0.9886803030967712,0.9699550867080688,0.9612089395523071
20,13,0.45,0.4,32,normal_distro,0.9368635416030884,0.9833999276161194,0.9368635416030884,0.983252763748169,0.9807467460632324,0.9894188642501831,0.9819698333740234
20,13,0.45,0.4,16,uniform_distro,0.9368598461151123,0.982265055179596,0.9952043890953064,0.9368598461151123,0.9532330632209778,0.9969710111618042,0.9553360342979431
20,13,0.45,0.8,64,normal_distro,0.9368283748626709,0.9726726412773132,0.979357123374939,0.9368283748626709,0.9799343943595886,0.9749270677566528,0.9912493228912354
10,25,0.45,0.4,32,normal_distro,0.9365202188491821,0.9365202188491821,0.9830387830734253,0.9721456170082092,0.9536198973655701,0.993233859539032,0.9826507568359375
10,13,0.45,0.8,8,uniform_distro,0.9363416433334351,0.9816023707389832,0.9468666315078735,0.9453885555267334,0.9874281287193298,0.9363416433334351,0.9787416458129883
20,13,0.45,1.6,16,normal_distro,0.9361331462860107,0.9885647892951965,0.9660435318946838,0.9725849032402039,0.9363120198249817,0.9361331462860107,0.9434638023376465
10,25,0.225,0.4,8,uniform_distro,0.9359684586524963,0.9509397149085999,0.9895868897438049,0.9359684586524963,0.9555186033248901,0.9715681672096252,0.9843717813491821
10,25,0.9,0.8,16,normal_distro,0.9356849789619446,0.97923743724823,0.9782763719558716,0.9525374174118042,0.9365289211273193,0.9356849789619446,0.9567490816116333
10,13,0.45,0.8,8,normal_distro,0.9356529712677002,0.9356529712677002,0.9522085189819336,0.9699966311454773,0.9718227386474609,0.9863004088401794,0.9624304175376892
10,25,0.45,0.4,128,normal_distro,0.9356086850166321,0.9882421493530273,0.9673711061477661,0.9792860746383667,0.9356086850166321,0.9763447046279907,0.9863945245742798
20,6,0.9,0.8,128,uniform_distro,0.9355483055114746,0.9756513833999634,0.9587891101837158,0.9355483055114746,0.9572819471359253,0.9388948678970337,0.9750282764434814
20,13,0.9,1.6,256,normal_distro,0.9355168342590332,0.9532891511917114,0.965293288230896,0.9750030040740967,0.9406057000160217,0.9355168342590332,0.9708332419395447
20,13,0.45,1.6,128,normal_distro,0.935347318649292,0.9814557433128357,0.9621421098709106,0.9613860249519348,0.976447582244873,0.9621021747589111,0.935347318649292
20,13,0.45,1.6,8,uniform_distro,0.9352073669433594,0.9352073669433594,0.9884670972824097,0.9720503091812134,0.9876244068145752,0.9776970148086548,0.9747059941291809
20,25,0.9,0.4,512,normal_distro,0.935024082660675,0.940200924873352,0.935024082660675,0.9444566369056702,0.9498605728149414,0.9493923187255859,0.9425400495529175
10,25,0.45,0.4,16,uniform_distro,0.9348138570785522,0.966956615447998,0.9348138570785522,0.9881007075309753,0.9721766710281372,0.9524520039558411,0.9902421236038208
20,13,0.9,0.4,8,normal_distro,0.9346923828125,0.9907710552215576,0.9960896372795105,0.9346923828125,0.9706013798713684,0.9924569129943848,0.9838988184928894
5,25,0.9,0.4,256,uniform_distro,0.9345710277557373,0.9766371846199036,0.9732693433761597,0.9345710277557373,0.9784319400787354,0.9759937524795532,0.9433615803718567
20,6,0.9,0.8,16,normal_distro,0.9345520734786987,0.9611055254936218,0.9543863534927368,0.9377073049545288,0.9345520734786987,0.9762367010116577,0.9418259859085083
20,13,0.9,0.4,512,uniform_distro,0.9345020055770874,0.9449160099029541,0.9383262991905212,0.9456833600997925,0.9345020055770874,0.9376388788223267,0.9452246427536011
20,13,0.45,0.8,128,normal_distro,0.9344567656517029,0.9703096151351929,0.968826413154602,0.9416481852531433,0.939483642578125,0.9344567656517029,0.9850626587867737
5,25,0.9,0.8,512,normal_distro,0.9342790842056274,0.9400546550750732,0.9477038383483887,0.9483100771903992,0.9342790842056274,0.9485170245170593,0.9405461549758911
5,13,0.9,0.4,4,uniform_distro,0.9342116117477417,0.9342116117477417,0.9844274520874023,0.9950200319290161,0.9807218909263611,0.9514850378036499,0.9822129011154175
10,25,0.225,0.4,4,normal_distro,0.9341953992843628,0.9341953992843628,0.9667799472808838,0.9778882265090942,0.9757607579231262,0.9606603384017944,0.9951053857803345
5,25,0.45,0.4,64,normal_distro,0.9340826272964478,0.9867106676101685,0.9896262884140015,0.9844598174095154,0.989188015460968,0.9340826272964478,0.9881792068481445
20,13,0.225,0.8,32,normal_distro,0.9340816736221313,0.9885371923446655,0.9340816736221313,0.9822276830673218,0.9642627239227295,0.9709228277206421,0.9851024746894836
10,25,0.225,1.6,32,uniform_distro,0.9336583018302917,0.9749476909637451,0.9531028270721436,0.9981226325035095,0.9336583018302917,0.9810798764228821,0.9942137002944946
20,13,0.45,0.8,256,uniform_distro,0.9333980083465576,0.9490892291069031,0.9477677941322327,0.9333980083465576,0.9441402554512024,0.9489878416061401,0.9750881195068359
10,25,0.45,0.8,8,normal_distro,0.9332594871520996,0.9332594871520996,0.9594295620918274,0.9574393630027771,0.9771389961242676,0.9778000116348267,0.9758957624435425
5,13,0.9,0.8,4,normal_distro,0.9330743551254272,0.9494009017944336,0.9377827048301697,0.9570846557617188,0.9330743551254272,0.9768880605697632,0.9608694314956665
10,25,0.45,0.8,64,normal_distro,0.9327530860900879,0.9763900637626648,0.9491587281227112,0.9368478059768677,0.9773123860359192,0.9327530860900879,0.9777036905288696
10,13,0.45,0.8,128,normal_distro,0.932167649269104,0.9747867584228516,0.9328434467315674,0.9408528804779053,0.966060996055603,0.932167649269104,0.9812518358230591
20,13,0.45,0.4,16,normal_distro,0.9321660995483398,0.9838641881942749,0.952363133430481,0.9720333814620972,0.9321660995483398,0.9643080234527588,0.9774292707443237
20,13,0.45,0.8,4,uniform_distro,0.9321516752243042,0.9321516752243042,0.98050856590271,0.9976696968078613,0.9551106691360474,0.9873381853103638,0.9789214730262756
20,13,0.225,1.6,16,uniform_distro,0.93215012550354,0.9852972030639648,0.9886784553527832,0.9945600628852844,0.93215012550354,0.9881026744842529,0.9800974130630493
20,13,0.9,0.4,16,uniform_distro,0.9320961833000183,0.9908617734909058,0.966687023639679,0.9320961833000183,0.9954883456230164,0.9883966445922852,0.9947720766067505
20,25,0.225,1.6,32,uniform_distro,0.9320957660675049,0.9859344959259033,0.9320957660675049,0.9877830743789673,0.9516086578369141,0.9506523609161377,0.9783361554145813
20,13,0.9,0.4,4,uniform_distro,0.9319381713867188,0.9970880150794983,0.9786072373390198,0.9644541144371033,0.9574698805809021,0.9319381713867188,0.9687626361846924
10,25,0.9,0.8,256,uniform_distro,0.9316323399543762,0.9689456224441528,0.9316323399543762,0.963325023651123,0.9328944087028503,0.9381247758865356,0.9362809062004089
20,13,0.225,0.4,8,uniform_distro,0.9314783215522766,0.9902005195617676,0.9411629438400269,0.9802808165550232,0.9721336364746094,0.9478139877319336,0.9314783215522766
10,25,0.225,0.8,64,uniform_distro,0.9314368367195129,0.9677190780639648,0.9899880886077881,0.9826138615608215,0.9314368367195129,0.9597015976905823,0.9845032691955566
20,25,0.225,0.4,4,uniform_distro,0.9312875866889954,0.9761434197425842,0.9312875866889954,0.9387132525444031,0.982304573059082,0.9918431043624878,0.9685257077217102
20,13,0.45,0.4,4,uniform_distro,0.9312742948532104,0.9726152420043945,0.9666752219200134,0.9670369625091553,0.9475527405738831,0.9312742948532104,0.9725981950759888
10,25,0.225,0.8,128,normal_distro,0.9310916066169739,0.980449914932251,0.9436672925949097,0.9819363355636597,0.9310916066169739,0.9862847924232483,0.97673499584198
5,25,0.9,0.8,256,uniform_distro,0.9305997490882874,0.9305997490882874,0.9420035481452942,0.9797170162200928,0.971505880355835,0.9761778116226196,0.9322091937065125
10,25,0.225,0.4,32,uniform_distro,0.9305863380432129,0.9537861943244934,0.9305863380432129,0.9606865048408508,0.9600494503974915,0.9471650123596191,0.9790891408920288
5,25,0.9,1.6,32,normal_distro,0.9303164482116699,0.953239917755127,0.9854064583778381,0.9817370176315308,0.9875785112380981,0.9303164482116699,0.9789595007896423
5,13,0.9,0.4,32,normal_distro,0.930279552936554,0.9952879548072815,0.930279552936554,0.9964442849159241,0.9943516850471497,0.9945725202560425,0.9812095165252686
20,13,0.45,0.4,128,uniform_distro,0.930274486541748,0.9695003032684326,0.930274486541748,0.939112663269043,0.9612331390380859,0.9778884649276733,0.9707426428794861
20,13,0.225,0.4,4,normal_distro,0.930258572101593,0.9860410690307617,0.930258572101593,0.9374397993087769,0.9942120313644409,0.9898297786712646,0.9747461080551147
20,25,0.45,1.6,512,uniform_distro,0.9301809072494507,0.9521774053573608,0.9301809072494507,0.9507269263267517,0.9307506084442139,0.9493803977966309,0.9316214323043823
20,25,0.9,0.4,128,uniform_distro,0.9301506280899048,0.9722285270690918,0.9516406655311584,0.9301506280899048,0.9688932299613953,0.9746537804603577,0.9674363136291504
10,13,0.9,0.4,16,normal_distro,0.9301034212112427,0.9700359106063843,0.9803528189659119,0.987633466720581,0.9301034212112427,0.9904329776763916,0.949605405330658
20,25,0.9,1.6,32,normal_distro,0.9300408363342285,0.9300408363342285,0.9713350534439087,0.9850049018859863,0.949933648109436,0.9798569083213806,0.9812840223312378
20,13,0.225,0.8,16,uniform_distro,0.9300184845924377,0.9904122948646545,0.9445394277572632,0.9794020652770996,0.9300184845924377,0.9897447228431702,0.9771366715431213
20,13,0.45,0.8,8,normal_distro,0.929984450340271,0.9950504302978516,0.9376838207244873,0.9617459774017334,0.929984450340271,0.9594559669494629,0.9690544009208679
20,25,0.9,0.8,256,normal_distro,0.9299135804176331,0.9630078077316284,0.968483030796051,0.9539384245872498,0.9299135804176331,0.9510325193405151,0.9665393829345703
10,13,0.9,1.6,16,uniform_distro,0.929652214050293,0.9632114171981812,0.9942612648010254,0.9383813738822937,0.9344338774681091,0.929652214050293,0.970805823802948
10,25,0.225,0.4,16,normal_distro,0.929509699344635,0.9814862012863159,0.929509699344635,0.9620561003684998,0.9469374418258667,0.9885794520378113,0.9603460431098938
10,13,0.9,1.6,64,uniform_distro,0.9294127225875854,0.9637246131896973,0.9955568909645081,0.964198112487793,0.9355447292327881,0.9337111115455627,0.9294127225875854
10,25,0.9,0.4,512,uniform_distro,0.9292336106300354,0.9360045194625854,0.9292336106300354,0.9329345226287842,0.9464865922927856,0.9384116530418396,0.9364006519317627
10,25,0.225,1.6,64,uniform_distro,0.9292129278182983,0.9821328520774841,0.9332764148712158,0.9708778262138367,0.9292129278182983,0.9610766172409058,0.9911320805549622
5,25,0.225,0.4,4,uniform_distro,0.9290866255760193,0.9290866255760193,0.9438177347183228,0.9397331476211548,0.9417167901992798,0.9700447916984558,0.975684642791748
20,13,0.9,0.4,128,uniform_distro,0.9289535880088806,0.9577405452728271,0.9289535880088806,0.9874468445777893,0.9503980875015259,0.9773129820823669,0.9590212106704712
20,6,0.225,0.4,16,normal_distro,0.9289053678512573,0.9576179385185242,0.985276460647583,0.9765520095825195,0.9480804204940796,0.941879391670227,0.9289053678512573
20,13,0.45,0.4,256,uniform_distro,0.9289026260375977,0.9475939273834229,0.9667946100234985,0.9289026260375977,0.9465323090553284,0.9637179970741272,0.950657844543457
20,13,0.9,0.8,4,normal_distro,0.9287720918655396,0.9632594585418701,0.975230872631073,0.9914976358413696,0.9824218153953552,0.9287720918655396,0.9622485637664795
5,25,0.45,1.6,128,normal_distro,0.9287046194076538,0.9308187961578369,0.9287046194076538,0.980072021484375,0.9628486633300781,0.9522929191589355,0.9433765411376953
10,25,0.9,1.6,16,uniform_distro,0.928473949432373,0.9715783596038818,0.9852660894393921,0.928473949432373,0.9650490283966064,0.9670544862747192,0.9781299829483032
20,13,0.9,1.6,32,normal_distro,0.9283859729766846,0.9919837117195129,0.9780089855194092,0.964842677116394,0.9350361824035645,0.9801474213600159,0.9283859729766846
10,25,0.45,0.8,4,uniform_distro,0.9283182621002197,0.9735268354415894,0.9814474582672119,0.9778871536254883,0.9593423008918762,0.9283182621002197,0.9784989953041077
20,25,0.225,1.6,8,normal_distro,0.9283058643341064,0.9508426785469055,0.9597652554512024,0.9591425657272339,0.9283058643341064,0.9885087013244629,0.9886407256126404
20,6,0.9,1.6,4,uniform_distro,0.9282584190368652,0.9282584190368652,0.9843368530273438,0.9466779232025146,0.93142169713974,0.987513542175293,0.992047905921936
20,6,0.9,0.4,32,uniform_distro,0.9282387495040894,0.9658596515655518,0.9362362027168274,0.9282387495040894,0.9751818180084229,0.9838237166404724,0.9488683938980103
5,25,0.225,1.6,32,normal_distro,0.9282290935516357,0.9282290935516357,0.9605516195297241,0.9520928859710693,0.9619077444076538,0.9689206480979919,0.958288311958313
10,25,0.9,0.8,128,uniform_distro,0.9281589984893799,0.9468361735343933,0.9281589984893799,0.9551098346710205,0.9688542485237122,0.9729175567626953,0.9583033323287964
10,25,0.45,0.8,4,normal_distro,0.9278852343559265,0.9951714277267456,0.9278852343559265,0.9667330980300903,0.9580262899398804,0.945569634437561,0.9906714558601379
20,13,0.9,0.4,8,uniform_distro,0.9278134107589722,0.977616012096405,0.9941134452819824,0.974052906036377,0.9278134107589722,0.9435081481933594,0.9869087934494019
20,13,0.225,0.4,16,normal_distro,0.9276852607727051,0.9755709171295166,0.9276852607727051,0.9910061359405518,0.992706835269928,0.9736183285713196,0.9810311794281006
10,13,0.9,0.4,16,uniform_distro,0.9276355504989624,0.9918320178985596,0.9527162909507751,0.935569167137146,0.9276355504989624,0.9653934836387634,0.9941144585609436
20,25,0.45,1.6,4,uniform_distro,0.9274669289588928,0.9898351430892944,0.9933782815933228,0.9274669289588928,0.9684109091758728,0.9750896692276001,0.9875369668006897
20,13,0.45,1.6,64,uniform_distro,0.9273225665092468,0.9273225665092468,0.9561376571655273,0.9866407513618469,0.9302642941474915,0.9919450283050537,0.9481076002120972
20,6,0.225,0.4,8,uniform_distro,0.9270080327987671,0.9270080327987671,0.970147967338562,0.9833016395568848,0.9517418742179871,0.9637515544891357,0.9478763937950134
20,13,0.225,1.6,8,normal_distro,0.9270024299621582,0.9514197111129761,0.9270024299621582,0.9732169508934021,0.973032534122467,0.9727991223335266,0.9531568288803101
20,25,0.225,0.8,32,uniform_distro,0.9262745380401611,0.9262745380401611,0.9803249835968018,0.9757766723632812,0.9568989872932434,0.9906866550445557,0.9734342694282532
20,25,0.225,0.8,32,normal_distro,0.9262137413024902,0.9853757619857788,0.987197756767273,0.9554332494735718,0.9262137413024902,0.9698420166969299,0.9757367372512817
20,25,0.9,0.8,8,uniform_distro,0.9262039661407471,0.9801981449127197,0.9262039661407471,0.9771026372909546,0.9719414114952087,0.9868431091308594,0.9954909086227417
10,13,0.45,1.6,16,uniform_distro,0.9261173009872437,0.9715543389320374,0.9594345092773438,0.9261173009872437,0.9492087960243225,0.9928949475288391,0.9329842925071716
10,13,0.9,0.4,128,uniform_distro,0.9260280132293701,0.9593311548233032,0.9737162590026855,0.9639089703559875,0.9646234512329102,0.986025333404541,0.9260280132293701
20,25,0.225,0.8,256,uniform_distro,0.9259566068649292,0.9259566068649292,0.9667009115219116,0.9690585136413574,0.9627771377563477,0.9752352237701416,0.9520576000213623
10,13,0.9,0.4,4,normal_distro,0.9258989095687866,0.9797706604003906,0.9589017629623413,0.9885506629943848,0.9574972987174988,0.9258989095687866,0.9274048209190369
20,6,0.225,0.8,32,normal_distro,0.9258381128311157,0.9513530731201172,0.9572468400001526,0.9566118717193604,0.9913923740386963,0.9258381128311157,0.9717217683792114
10,25,0.9,1.6,512,uniform_distro,0.9253091812133789,0.935714840888977,0.9475727677345276,0.9253091812133789,0.9574019908905029,0.9585755467414856,0.9534642100334167
10,25,0.225,0.8,16,normal_distro,0.9252429008483887,0.9781641364097595,0.9559916257858276,0.9503005743026733,0.9252429008483887,0.9633840322494507,0.9562980532646179
10,13,0.45,1.6,4,normal_distro,0.9250558018684387,0.9916471838951111,0.9401085376739502,0.9867886900901794,0.9742678999900818,0.9568735361099243,0.9250558018684387
20,13,0.225,0.4,8,normal_distro,0.9250403046607971,0.9250403046607971,0.98274165391922,0.9820614457130432,0.960886538028717,0.9829440116882324,0.9528672695159912
20,25,0.45,1.6,32,uniform_distro,0.9249207377433777,0.9961569905281067,0.9762933254241943,0.9249207377433777,0.9935758709907532,0.9790035486221313,0.9949422478675842
10,25,0.45,0.8,512,normal_distro,0.9248265624046326,0.9403358697891235,0.9301320314407349,0.934809684753418,0.9253801703453064,0.9248265624046326,0.9411094188690186
20,25,0.9,1.6,64,normal_distro,0.9242661595344543,0.9242661595344543,0.993222713470459,0.9717755913734436,0.9803449511528015,0.9827572107315063,0.9752620458602905
20,13,0.225,0.4,32,normal_distro,0.9240530729293823,0.9938905835151672,0.9572914838790894,0.9240530729293823,0.994076132774353,0.9805161356925964,0.9848010540008545
5,13,0.45,1.6,4,normal_distro,0.9239444732666016,0.9312230348587036,0.9412029981613159,0.9239444732666016,0.9716852903366089,0.9656298160552979,0.9503031969070435
10,13,0.225,0.4,64,normal_distro,0.9238827228546143,0.9816837310791016,0.9867336750030518,0.9851980209350586,0.9272887706756592,0.9238827228546143,0.9898968935012817
